0073,12/16/2019 01:48:27.892,8551.00,8553.00,8551.00,8553.00
0074,12/16/2019 02:01:47.158,8552.00,8554.00,8550.00,8554.00
0075,12/16/2019 02:05:16.871,8553.00,8554.75,8551.00,8551.00
0076,12/16/2019 02:05:22.757,8552.00,8552.00,8550.00,8550.00
0077,12/16/2019 02:09:30.920,8551.00,8551.50,8549.00,8549.00
0078,12/16/2019 02:19:37.056,8550.00,8550.50,8548.00,8548.00
0079,12/16/2019 02:24:16.049,8549.00,8549.00,8547.00,8547.00
0080,12/16/2019 03:00:25.905,8548.00,8550.00,8546.00,8546.00
0081,12/16/2019 03:01:01.853,8547.00,8549.00,8545.50,8549.00
0082,12/16/2019 03:01:07.783,8548.00,8550.00,8548.00,8550.00
0083,12/16/2019 03:01:09.745,8549.00,8551.00,8549.00,8551.00
0084,12/16/2019 03:01:12.059,8550.00,8552.00,8550.00,8552.00
0085,12/16/2019 03:01:12.232,8551.00,8553.00,8551.00,8553.00
0086,12/16/2019 03:01:12.341,8552.00,8554.00,8552.00,8554.00
0087,12/16/2019 03:01:12.704,8553.00,8555.00,8553.00,8555.00
0088,12/16/2019 03:01:13.391,8554.00,8556.00,8554.00,8556.00
0089,12/16/2019 03:01:38.703,8555.00,8556.50,8553.00,8553.00
0090,12/16/2019 03:01:56.984,8554.00,8554.00,8552.00,8552.00
0091,12/16/2019 03:02:09.073,8553.00,8553.00,8551.00,8551.00
0092,12/16/2019 03:02:15.233,8552.00,8552.00,8550.00,8550.00
0093,12/16/2019 03:02:32.398,8551.00,8551.00,8549.00,8549.00
0094,12/16/2019 03:08:51.629,8550.00,8552.00,8548.00,8548.00
0095,12/16/2019 03:09:14.596,8549.00,8549.00,8547.00,8547.00
0096,12/16/2019 03:09:44.446,8548.00,8550.00,8546.50,8550.00
0097,12/16/2019 03:10:11.107,8549.00,8551.00,8548.25,8551.00
0098,12/16/2019 03:10:14.317,8550.00,8552.00,8550.00,8552.00
0099,12/16/2019 03:15:00.519,8551.00,8552.50,8549.00,8549.00
0100,12/16/2019 03:15:01.126,8550.00,8550.00,8548.00,8548.00
0101,12/16/2019 03:15:06.809,8549.00,8551.00,8547.00,8551.00
0102,12/16/2019 03:15:34.117,8550.00,8552.00,8548.75,8552.00
0103,12/16/2019 03:15:38.212,8551.00,8553.00,8551.00,8553.00
0104,12/16/2019 03:15:39.931,8552.00,8554.00,8552.00,8554.00
0105,12/16/2019 03:20:46.130,8553.00,8554.75,8551.00,8551.00
0106,12/16/2019 03:24:08.223,8552.00,8552.75,8550.00,8550.00
